input_sku,input_ean,input_name,source_api_sku,source_api_ean,source_api_name,source_currency,source_price_diamond,source_price_path,source_stock,source_stock_path,source_stock_status,plenty_item_id,plenty_variation_id,plenty_variation_number,plenty_match_method,plenty_old_purchase_price,plenty_target_purchase_price,purchase_price_status,plenty_old_stock,plenty_target_stock,stock_delta,stock_status,plenty_sales_price_id,plenty_target_sales_price,sales_price_status,source_status,plenty_status,overall_status,error,fetched_at_utc,synced_at_utc,cycle,attempts_total
148371,5600450615028,Capillus Ulltraliss Forte Ampullen 10 ml,148371,5600450615028,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,2388,4097,148371,numberExact,22.95,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-29T17:56:07.968466+00:00,2026-08-29T17:56:08.541841+00:00,18,4
148945,5903819819151,Claresa Top Bubble schwarz Matt Ohne Wischtuch -5g,148945,5903819819151,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,2499,4240,148945,numberExact,2.98,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-29T18:07:30.545346+00:00,2026-08-29T18:07:31.079012+00:00,18,4
148122,5906717457258,Elegantes Platin T8108 Air Pressure Gerät,148122,5906717457258,Elegantes Platin T8108 Air Pressure Gerät,EUR,705.52,extension_attributes.final_price,54.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-29T21:52:58.286116+00:00,,18,4
148019,5906717456633,"GLOW RGB 10"" BSC Ringlicht mit 10W Stativ",148019,5906717456633,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,2616,4401,148019,numberExact,16.74,16.74,SOURCE_PRICE_MISSING,,,,DISABLED,8,24.9,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-29T21:55:13.281679+00:00,2026-08-29T21:55:13.778275+00:00,18,4
148123,5906717457364,Lackextrusionsschlüssel gold,148123,5906717457364,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,2634,4432,148123,numberExact,,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-29T21:57:40.797830+00:00,2026-08-29T21:57:41.268137+00:00,18,4
148532,5906717459214,Armlehne MOMO 8-M pink,148532,5906717459214,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,2638,4438,148532,numberExact,3.18,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-29T21:57:54.832627+00:00,2026-08-29T21:57:55.857873+00:00,18,4
148447,5906717458798,Glow L03 Tisch-OP-Leuchte Schwarz,148447,5906717458798,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,2646,4447,148447,numberExact,30.0,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-29T21:58:19.170245+00:00,2026-08-29T21:58:19.639795+00:00,18,4
149527,5906717460081,Elektrischer Barberstuhl Gabbiano Duke Braun,149527,5906717460081,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,2661,4473,149527,numberExact,1082.31,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-29T22:00:26.349416+00:00,2026-08-29T22:00:27.388268+00:00,18,4
148560,5906717459313,Pro Ink Tattoo Armlehne 718 Black Spade W,148560,5906717459313,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,2662,4474,148560,numberExact,60.61,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-29T22:00:28.621516+00:00,2026-08-29T22:00:29.122615+00:00,18,4
151829,5900117985090,Farmona pure icon Zwei-Phasen-Make-up-Entferner für Gesicht und Augen 250ml,151829,5900117985090,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,2700,4526,151829,numberExact,4.19,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-29T22:04:04.674598+00:00,2026-08-29T22:04:05.196488+00:00,18,4
150165,5906717461286,Ocho Nails breite gerade Feile 100/180 10 Stk.,150165,5906717461286,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,2732,4564,150165,numberExact,1.1,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-30T01:47:02.068043+00:00,2026-08-30T01:47:02.557129+00:00,18,4
150123,5906717461002,4Rico Drehstuhl QS-OF212G rosa,150123,5906717461002,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,2592,4367,150123,numberExact,42.75,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-30T01:47:55.035541+00:00,2026-08-30T01:47:56.107880+00:00,18,4
150126,5906717461033,4Rico Drehstuhl QS-BL14G Rosa,150126,5906717461033,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,2595,4379,150126,numberExact,81.68,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-30T01:49:38.979628+00:00,2026-08-30T01:49:40.036968+00:00,18,4
150994,5906717462849,OCHO NAILS Gel gold -30 g,150994,5906717462849,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,2265,3877,150994,numberExact,5.6,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-30T02:01:44.587350+00:00,2026-08-30T02:01:45.660365+00:00,18,4
150995,5906717462856,OCHO NAILS Gel sparkle pink -30 g,150995,5906717462856,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,2884,4757,150995,numberExact,5.6,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-30T02:01:46.973280+00:00,2026-08-30T02:01:47.445318+00:00,18,4
154296,5906660139591,Vliesunterlage 20gEKO 60cm*100m,154296,5906660139591,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,2930,4812,154296,numberExact,9.04,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-30T02:06:20.567932+00:00,2026-08-30T02:06:21.051191+00:00,18,4
154297,5907803465676,Vliesunterlage 20gEKO 80cm*100m,154297,5907803465676,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,2930,4813,154297,numberExact,11.51,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-30T02:06:22.410364+00:00,2026-08-30T02:06:23.450030+00:00,18,4
154298,5907803465645,Vliesunterlage 20gEKO 100cm*100m,154298,5907803465645,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,2930,4814,154298,numberExact,13.15,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-30T02:06:24.904450+00:00,2026-08-30T02:06:25.927249+00:00,18,4
154301,5907803465690,Vliesunterlage 20gEKO 60cm*50m,154301,5907803465690,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,2930,4815,154301,numberExact,4.11,4.11,SOURCE_PRICE_MISSING,,,,DISABLED,8,6.11,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-30T02:06:32.421179+00:00,2026-08-30T02:06:33.452180+00:00,18,4
154521,5906717467769,Kosmetikhocker 6001-G gold weiß zweite Kategorie,154521,5906717467769,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,2949,4836,154521,numberExact,27.28,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-27T12:01:33.218890+00:00,2026-08-27T12:01:33.766428+00:00,17,3
154522,5906717467776,Kosmetikhocker 6001-G gold schwarz zweite Kategorie,154522,5906717467776,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,2949,4837,154522,numberExact,27.28,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-27T12:01:35.190736+00:00,2026-08-27T12:01:35.761054+00:00,17,3
151054,5906717463327,Gabbiano Friseurkonsole,151054,5906717463327,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,2954,4844,151054,numberExact,125.0,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-27T12:01:50.967318+00:00,2026-08-27T12:01:51.503374+00:00,17,3
151032,5906717463105,Kosmetiktisch Momo L03 mit Staubabscheider,151032,5906717463105,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T12:04:14.767139+00:00,,17,3
155608,5903819839609,CLARESA HYBRID-NAGELLACK AUTUMN CRUSH 2 5G,155608,5903819839609,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,3055,4973,155608,numberExact,1.25,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-27T12:11:00.958849+00:00,2026-08-27T12:11:01.499016+00:00,17,3
154481,5906717467400,Saeyang Nagelfräser Marathon 3 Champion NEW white + H200,154481,5906717467400,Saeyang Nagelfräser Marathon 3 Champion NEW white + H200,EUR,89.0,extension_attributes.final_price,3678.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T12:16:46.610180+00:00,,17,3
154483,5906717467417,Saeyang Nagelfräser Marathon 3 Champion NEW schwarz + H200,154483,5906717467417,Saeyang Nagelfräser Marathon 3 Champion NEW schwarz + H200,EUR,89.0,extension_attributes.final_price,2286.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T12:17:56.007971+00:00,,17,9
155513,5906717470417,Saeyang Nagelfräser Marathon 3 Champion NEW white + SH37LN,155513,5906717470417,Saeyang Nagelfräser Marathon 3 Champion NEW white + SH37LN,EUR,92.5,extension_attributes.final_price,480.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:06:35.622200+00:00,,17,3
155765,5906717471445,Saeyang Nagelfräser Marathon 3 Champion NEW schwarz + SH37LN,155765,5906717471445,Saeyang Nagelfräser Marathon 3 Champion NEW schwarz + SH37LN,EUR,92.5,extension_attributes.final_price,362.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:06:38.564350+00:00,,17,3
155693,5906717470288,Saeyang Nagelfräser Marathon N2 Retro + H200,155693,5906717470288,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,3173,5131,155693,numberExact,96.54,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-27T23:06:41.547632+00:00,2026-08-27T23:06:42.091240+00:00,17,3
154232,5906717465918,Kosmetikspiegel G031 mit Absaugvorrichtung S-41 weiß,154232,5906717465918,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,3206,5168,154232,numberExact,144.31,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-27T23:09:30.590615+00:00,2026-08-27T23:09:31.131172+00:00,17,3
154683,5906717468186,SPA-Liege Sillon Siesta cremefarben mit schwarzem Untergestell,154683,5906717468186,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,3207,5169,154683,numberExact,1024.59,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-27T23:09:32.498238+00:00,2026-08-27T23:09:33.010196+00:00,17,3
154187,5906717465604,Sakura Massagesessel 809 3D grau-blau,154187,5906717465604,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,3215,5179,154187,numberExact,1443.09,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-27T23:09:58.144778+00:00,2026-08-27T23:09:58.673289+00:00,17,3
155574,5906717470615,Gabbiano Levi Barber's Stuhl Grau mit schwarzem Gestell mit Naht hinten,155574,5906717470615,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,3227,5196,155574,numberExact,396.27,,SOURCE_PRICE_MISSING,,,,DISABLED,8,,SOURCE_PRICE_MISSING,OK,FOUND,PARTIAL_ERROR,ActiveShop Price Diamond bulunamadi,2026-08-27T23:12:27.036336+00:00,2026-08-27T23:12:27.567807+00:00,17,3
155248,5906717468728,Barberstuhl Gabbiano President rosa mit schwarzem Gestell,155248,5906717468728,Barberstuhl Gabbiano President rosa mit schwarzem Gestell,EUR,490.65,extension_attributes.final_price,10.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:15:09.301073+00:00,,17,3
155769,5906717471469,Friseurstuhl Gabbiano Francesco grau mit schwarzem Gestell,155769,5906717471469,Friseurstuhl Gabbiano Francesco grau mit schwarzem Gestell,EUR,404.06,extension_attributes.final_price,26.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:15:12.245959+00:00,,17,3
155911,5906717472275,Friseurstuhl Gabbiano Francesco Graphit mit schwarzem Gestell 2. Klasse,155911,5906717472275,Friseurstuhl Gabbiano Francesco Graphit mit schwarzem Gestell 2. Klasse,EUR,404.06,extension_attributes.final_price,14.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:15:15.355564+00:00,,17,3
155912,5906717472282,Barbierstuhl Gabbiano Francesco Graphit mit gebürstetem schwarzem Gestell 2. Klasse,155912,5906717472282,Barbierstuhl Gabbiano Francesco Graphit mit gebürstetem schwarzem Gestell 2. Klasse,EUR,418.49,extension_attributes.final_price,15.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:15:18.799559+00:00,,17,3
155720,5906717471049,Friseurstuhl Gabbiano Acri schwarz,155720,5906717471049,Friseurstuhl Gabbiano Acri schwarz,EUR,165.95,extension_attributes.final_price,23.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:15:21.860037+00:00,,17,3
155721,5906717471056,Friseurstuhl Gabbiano Acri Beige,155721,5906717471056,Friseurstuhl Gabbiano Acri Beige,EUR,165.95,extension_attributes.final_price,39.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:15:25.476371+00:00,,17,3
155725,5906717471094,Friseurstuhl Gabbiano Royal X rot,155725,5906717471094,Friseurstuhl Gabbiano Royal X rot,EUR,411.42,extension_attributes.final_price,3.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:15:28.525709+00:00,,17,5
155726,5906717471100,Friseurstuhl Gabbiano Royal X grün,155726,5906717471100,Friseurstuhl Gabbiano Royal X grün,EUR,411.42,extension_attributes.final_price,0.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:15:31.959862+00:00,,17,3
155538,5906717470448,SPA-Kosmetikstuhl für die Pediküre Sillon Elysia beige,155538,5906717470448,,EUR,,,0.0,stock_flag,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:15:34.951251+00:00,,17,3
155539,5906717470455,SPA-Kosmetikstuhl für die Pediküre Sillon Elysia creme,155539,5906717470455,SPA-Kosmetikstuhl für die Pediküre Sillon Elysia creme,EUR,721.54,extension_attributes.final_price,0.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:15:37.999653+00:00,,17,3
155294,5906717469060,Kinderfriseurstuhl in Autoform Gabbiano BMW,155294,5906717469060,Kinderfriseurstuhl in Autoform Gabbiano BMW,EUR,192.07,extension_attributes.final_price,10.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:15:40.927972+00:00,,17,3
154694,5906717468292,Barberstuhl Gabbiano Rufo Beige,154694,5906717468292,Barberstuhl Gabbiano Rufo Beige,EUR,216.46,extension_attributes.final_price,0.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:15:44.176205+00:00,,17,3
155291,5906717469039,Kinderfriseurstuhl in Autoform Gabbiano Lamborghini,155291,5906717469039,Kinderfriseurstuhl in Autoform Gabbiano Lamborghini,EUR,196.4,extension_attributes.final_price,0.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:15:47.279304+00:00,,17,3
155292,5906717469046,Kinderfriseurstuhl in Autoform Gabbiano Mercedes,155292,5906717469046,Kinderfriseurstuhl in Autoform Gabbiano Mercedes,EUR,241.14,extension_attributes.final_price,23.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:15:50.375105+00:00,,17,3
155293,5906717469053,Kinderfriseurstuhl Gabbiano Feuerwehrauto,155293,5906717469053,Kinderfriseurstuhl Gabbiano Feuerwehrauto,EUR,236.81,extension_attributes.final_price,19.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:15:53.275192+00:00,,17,3
154327,5906717466687,Kosmetikschreibtisch 332 weiß,154327,5906717466687,Kosmetikschreibtisch 332 weiß,EUR,201.89,extension_attributes.final_price,21.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:15:56.129227+00:00,,17,3
151016,5906717463006,Tattooliege Pro Ink 210DH mit Wiegefunktion schwarz,151016,5906717463006,Tattooliege Pro Ink 210DH mit Wiegefunktion schwarz,EUR,213.58,extension_attributes.final_price,25.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:16:00.003718+00:00,,17,3
155919,5906717472350,Einweg-bademantel kurzer ärmel 10 Stück,155919,5906717472350,Einweg-bademantel kurzer ärmel 10 Stück,EUR,10.53,extension_attributes.final_price,78.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:16:03.163213+00:00,,17,3
155302,5906717469145,Friseursalon-Waschbecken Hair System Borneo schwarz,155302,5906717469145,Friseursalon-Waschbecken Hair System Borneo schwarz,EUR,202.03,extension_attributes.final_price,0.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:16:06.767291+00:00,,17,3
154882,5906717468513,Elektrischer Kosmetikstuhl Azzurro 708A mit 4 Motoren superweiß,154882,5906717468513,Elektrischer Kosmetikstuhl Azzurro 708A mit 4 Motoren mit Heizung superweiß,EUR,1136.72,extension_attributes.final_price,25.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:16:09.832045+00:00,,17,3
155901,5906717472220,Elektrische Massageliege Azzurro 684A 1 Motor schwarz,155901,5906717472220,Elektrische Massageliege Azzurro 684A 1 Motor schwarz,EUR,398.29,extension_attributes.final_price,125.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:16:12.828402+00:00,,17,3
155908,5900117012048,Farmona TRYCHO PERFUME Parfümierter Feuchtigkeitsnebel für Haar und Körper 50 ml,155908,5900117012048,Farmona TRYCHO PERFUME Parfümierter Feuchtigkeitsnebel für Haar und Körper 50 ml,EUR,2.74,extension_attributes.final_price,9.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:16:16.354920+00:00,,17,3
155909,5900117012055,Farmona TRYCHO PERFUME Parfümierter Erfrischungsnebel für Haar und Körper 50 ml,155909,5900117012055,Farmona TRYCHO PERFUME Parfümierter Erfrischungsnebel für Haar und Körper 50 ml,EUR,2.74,extension_attributes.final_price,7.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:16:19.552744+00:00,,17,5
155964,5900117011997,Farmona TRYCHO CLEAN Spezial-Reinigungsspülung 900 ml,155964,5900117011997,Farmona TRYCHO CLEAN Spezial-Reinigungsspülung 900 ml,EUR,13.57,extension_attributes.final_price,8.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:16:23.124576+00:00,,17,3
155965,5900117011980,Farmona TRYCHO CLEAN Spezielles Reinigungsshampoo 900 ml,155965,5900117011980,Farmona TRYCHO CLEAN Spezielles Reinigungsshampoo 900 ml,EUR,13.57,extension_attributes.final_price,19.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:16:26.567508+00:00,,17,3
155966,5900117011867,Farmona TRYCHO GLOW Spezieller Feuchtigkeits-Conditioner 900 ml,155966,5900117011867,Farmona TRYCHO GLOW Spezieller Feuchtigkeits-Conditioner 900 ml,EUR,13.57,extension_attributes.final_price,10.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:16:29.585064+00:00,,17,3
155967,5900117011850,Farmona TRYCHO GLOW Spezielles feuchtigkeitsspendendes Shampoo 900 ml,155967,5900117011850,Farmona TRYCHO GLOW Spezielles feuchtigkeitsspendendes Shampoo 900 ml,EUR,13.57,extension_attributes.final_price,16.0,extension_attributes.stock_qty,PRODUCT_PAYLOAD,,,,,,,,,,,,,,,OK,PLENTY_VARIATION_NOT_FOUND,PLENTY_MATCH_ERROR,SKU/EAN ile Plenty varyasyonu bulunamadi.,2026-08-27T23:16:32.772480+00:00,,17,3
